image_name,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,pixel_64,pixel_65,pixel_66,pixel_67,pixel_68,pixel_69,pixel_70,pixel_71,pixel_72,pixel_73,pixel_74,pixel_75,pixel_76,pixel_77,pixel_78,pixel_79,pixel_80,pixel_81,pixel_82,pixel_83,pixel_84,pixel_85,pixel_86,pixel_87,pixel_88,pixel_89,pixel_90,pixel_91,pixel_92,pixel_93,pixel_94,pixel_95,pixel_96,pixel_97,pixel_98,pixel_99,pixel_100,pixel_101,pixel_102,pixel_103,pixel_104,pixel_105,pixel_106,pixel_107,pixel_108,pixel_109,pixel_110,pixel_111,pixel_112,pixel_113,pixel_114,pixel_115,pixel_116,pixel_117,pixel_118,pixel_119,pixel_120,pixel_121,pixel_122,pixel_123,pixel_124,pixel_125,pixel_126,pixel_127
044350.jpg,109.09703,197.16908,205.91396,0.0,175.66954,0.0,81.88402,106.717514,97.47922,0.0,229.4756,170.91234,0.0,156.88942,186.1541,129.57443,132.59718,99.46301,0.0,0.0,0.0,0.0,0.0,136.24277,0.0,0.0,126.27493,0.0,0.0,125.64488,0.0,176.45609,169.95085,0.0,115.8611,200.04811,171.89854,0.0,75.85234,76.10886,132.73015,0.0,216.63931,153.05275,0.0,164.36288,162.48364,114.1967,161.67377,0.0,110.60094,189.89021,0.0,0.0,172.76285,134.96199,0.0,161.51572,121.18967,129.77162,127.337875,143.12297,0.0,0.0,117.337845,157.71191,172.82231,116.54837,102.00952,0.0,0.0,141.6624,68.91781,161.575,0.0,128.2588,112.72808,0.0,99.10601,116.39539,161.303,0.0,0.0,134.01259,116.35135,176.6265,0.0,0.0,0.0,0.0,267.82498,50.298923,158.58531,233.01369,144.5906,0.0,158.54074,0.0,0.0,0.0,0.0,0.0,156.56041,91.24351,185.11873,130.84914,134.51286,91.55468,224.97353,239.78645,116.83258,0.0,242.0465,0.0,54.985554,163.1504,138.31084,0.0,176.44388,0.0,219.00768,0.0,0.0,227.30669,0.0,194.94946,127.807625,133.65376
044376.jpg,243.91971,196.51378,102.53312,0.0,150.50905,0.0,77.085365,0.0,175.25197,0.0,151.59233,161.17003,0.0,133.26431,46.272038,135.79501,197.02948,167.76797,0.0,0.0,0.0,0.0,0.0,49.341064,0.0,155.09077,122.37225,0.0,0.0,109.59267,0.0,81.16526,148.77809,0.0,51.890423,299.64047,176.07576,0.0,236.1148,321.97644,100.96742,0.0,46.65084,257.54694,0.0,33.259293,69.450264,115.67733,165.97905,0.0,101.98563,105.01048,0.0,0.0,154.62978,41.656387,0.0,211.45134,119.457855,155.49309,0.0,110.98363,0.0,0.0,183.00333,212.46185,188.62599,57.23317,210.7625,0.0,0.0,275.86423,63.778793,88.68791,0.0,64.841805,19.379236,0.0,82.469696,322.14975,122.32168,0.0,0.0,191.11249,183.79211,167.69244,0.0,0.0,0.0,0.0,310.77072,230.57425,166.78474,331.74994,148.93774,0.0,160.90666,0.0,0.0,0.0,0.0,0.0,67.9032,243.54076,224.35892,125.63475,155.76375,159.71234,127.1142,159.60611,65.567245,0.0,284.84198,0.0,184.67189,139.12346,3.2414281,0.0,118.948074,0.0,252.22319,0.0,0.0,133.69199,0.0,55.791054,110.931915,178.27203
044399.jpg,122.49892,108.308105,84.908905,0.0,118.58163,0.0,104.1966,159.20512,123.928314,0.0,136.83516,287.27585,0.0,121.01797,97.219826,155.25981,145.37534,143.58995,0.0,0.0,0.0,0.0,0.0,156.42906,0.0,140.68803,105.04576,0.0,0.0,131.12883,0.0,92.2636,150.30583,0.0,112.63466,170.37308,125.598755,0.0,139.89677,277.77774,122.742775,0.0,97.484795,108.332954,0.0,82.72546,125.07067,195.6181,134.16107,0.0,100.62905,114.18296,0.0,0.0,148.80904,96.13295,0.0,74.35042,154.89429,105.13411,90.42901,120.05174,0.0,0.0,287.678,150.5625,244.62065,98.63286,162.4472,0.0,0.0,172.5354,129.31876,125.02716,0.0,91.03194,151.9652,0.0,115.964676,288.24115,148.62857,0.0,0.0,114.03436,150.4514,165.36359,0.0,0.0,0.0,0.0,201.1493,93.115,206.62877,236.56454,93.73967,0.0,124.92662,0.0,0.0,0.0,0.0,0.0,77.95353,151.99037,116.03938,201.61623,160.2963,126.22113,141.76233,112.18823,135.31026,0.0,134.89697,0.0,115.13068,173.0066,221.9943,0.0,165.47939,0.0,194.0545,0.0,0.0,89.247345,0.0,164.1373,119.78481,157.17986
044411.jpg,141.22365,90.76577,105.569595,0.0,132.80606,0.0,173.27443,254.59152,93.84723,0.0,128.23192,373.51035,0.0,137.45638,120.62903,347.0841,156.07524,121.61761,0.0,0.0,0.0,0.0,0.0,95.51061,0.0,132.1931,69.757286,0.0,0.0,146.09732,0.0,43.769287,94.10522,0.0,205.91847,178.62556,229.93614,0.0,173.11938,264.60547,157.06863,0.0,125.12317,129.13719,0.0,187.92143,77.32577,192.36401,55.558655,0.0,29.817612,173.68057,0.0,0.0,200.65181,145.18657,0.0,187.26256,198.9318,159.79797,180.52324,162.45238,0.0,0.0,266.03366,130.5488,241.17151,236.1177,200.46063,0.0,0.0,123.1588,158.63994,97.55587,0.0,124.399216,198.8157,0.0,161.68175,338.60196,249.7727,0.0,0.0,220.64919,185.62419,257.62283,0.0,0.0,0.0,0.0,247.84354,106.147385,87.70904,211.20963,221.21773,0.0,196.97679,0.0,0.0,0.0,0.0,0.0,145.83426,105.64382,173.43423,122.2366,161.80876,174.78896,129.7313,162.25241,240.33142,0.0,117.77745,0.0,171.647,147.11641,317.5691,0.0,158.02065,0.0,231.45265,0.0,0.0,93.458466,0.0,188.10512,56.75665,133.02383
044489.jpg,98.250534,204.96548,192.8566,0.0,159.65411,0.0,116.88136,121.824554,56.13982,0.0,263.92667,132.06491,0.0,187.19025,228.86357,215.8474,240.09303,78.89592,0.0,0.0,0.0,0.0,0.0,228.95038,0.0,100.08877,215.43887,0.0,0.0,95.973305,0.0,180.06721,176.2061,0.0,122.43675,161.73961,135.61513,0.0,25.925156,148.9195,121.222855,0.0,168.18,83.645096,0.0,162.94173,178.11273,158.07408,266.50696,0.0,160.00063,242.48973,0.0,0.0,198.84258,199.89404,0.0,61.512913,150.19385,184.94514,190.16045,196.12599,0.0,0.0,170.20154,171.96414,320.99725,30.623995,186.92471,0.0,0.0,198.5749,149.33904,209.27823,0.0,67.441376,244.2143,0.0,176.35352,225.28627,221.56181,0.0,0.0,234.10646,161.33734,101.64243,0.0,0.0,0.0,0.0,213.37794,144.09879,171.29832,245.98656,197.55316,0.0,267.423,0.0,0.0,0.0,0.0,0.0,200.71898,81.43999,168.10777,195.55933,97.22907,198.59941,204.54065,148.73494,320.03143,0.0,241.09427,0.0,128.54224,257.04086,161.85428,0.0,219.41454,0.0,327.12186,0.0,0.0,196.41083,0.0,212.69804,161.78178,260.47385
044643.jpg,146.73148,101.49893,77.34779,0.0,192.90245,0.0,304.52097,201.45316,142.69002,0.0,189.4526,347.0546,0.0,34.886772,234.19066,219.18585,129.15471,126.027054,0.0,0.0,0.0,0.0,0.0,157.05415,0.0,142.65376,50.482372,0.0,0.0,168.65573,0.0,230.84933,124.497345,0.0,230.76768,116.280075,67.877945,0.0,165.39105,131.19252,137.92575,0.0,102.00403,56.70153,0.0,179.77515,135.61972,157.31575,235.25339,0.0,143.44725,155.3685,0.0,0.0,222.67044,138.8986,0.0,107.66455,237.12863,140.34456,278.00565,199.77008,0.0,0.0,267.8289,142.53374,201.10767,120.31548,21.153666,0.0,0.0,157.66241,223.3976,211.72485,0.0,181.94875,189.92293,0.0,203.93227,169.81682,69.63588,0.0,0.0,123.71299,111.108376,375.63962,0.0,0.0,0.0,0.0,167.1049,97.04352,140.99654,188.99487,244.15785,0.0,183.68561,0.0,0.0,0.0,0.0,0.0,279.22455,72.786125,11.629175,159.03073,114.24966,265.26566,108.122795,138.39522,194.42441,0.0,188.66821,0.0,166.2832,162.58968,167.7665,0.0,92.766754,0.0,231.92325,0.0,0.0,294.80917,0.0,25.950626,109.746376,275.80432
044754.jpg,136.60165,212.2611,85.27446,0.0,196.25925,0.0,148.80887,120.010254,107.68676,0.0,190.78963,380.10663,0.0,137.01802,239.5915,217.22438,167.00082,73.51806,0.0,0.0,0.0,0.0,0.0,107.63305,0.0,80.1972,124.03779,0.0,0.0,166.37839,0.0,208.21179,143.79245,0.0,122.37512,181.26213,250.03217,0.0,213.85002,109.4003,208.53445,0.0,117.603035,147.38385,0.0,161.081,172.19183,176.56456,87.564964,0.0,83.62165,227.36479,0.0,0.0,214.24034,120.34583,0.0,172.74374,190.70709,93.16975,110.04503,192.33644,0.0,0.0,231.34592,102.96107,119.24688,188.10837,173.16684,0.0,0.0,140.65004,160.4431,128.9911,0.0,110.513336,113.48143,0.0,56.81465,189.79346,151.2422,0.0,0.0,153.35378,269.18884,150.56097,0.0,0.0,0.0,0.0,176.16138,112.894485,214.19006,203.93907,176.89915,0.0,31.898445,0.0,0.0,0.0,0.0,0.0,164.1828,199.0197,134.17279,162.45749,174.18759,103.676445,123.24921,183.2273,158.98709,0.0,167.59613,0.0,162.47998,180.11928,73.20241,0.0,137.04135,0.0,160.99931,0.0,0.0,220.94435,0.0,146.01384,118.81842,124.66708
044961.jpg,148.20007,194.01668,107.31392,0.0,190.13785,0.0,269.27005,66.670235,166.0841,0.0,187.39021,365.90314,0.0,197.94469,135.95782,215.17049,173.0673,89.30316,0.0,0.0,0.0,0.0,0.0,58.38816,0.0,153.36484,114.53038,0.0,0.0,147.62003,0.0,158.95949,222.97491,0.0,159.67905,251.84602,204.32794,0.0,132.96675,174.18736,40.661335,0.0,12.589149,198.15938,0.0,286.30972,151.14854,252.50822,135.1522,0.0,245.15479,304.96432,0.0,0.0,300.1272,167.0871,0.0,312.51865,193.42343,147.46411,113.128845,141.69632,0.0,0.0,321.26608,195.3612,138.8723,264.2494,192.16888,0.0,0.0,196.55067,194.24036,79.72341,0.0,130.9733,315.10226,0.0,104.54099,294.69702,210.24391,0.0,0.0,127.459724,178.42918,224.52655,0.0,0.0,0.0,0.0,114.05547,97.5581,161.43262,212.25674,174.94475,0.0,177.53735,0.0,0.0,0.0,0.0,0.0,310.73486,194.78055,17.97327,142.7157,202.19492,140.40077,191.41185,143.69362,97.63004,0.0,70.79266,0.0,154.86873,267.2378,91.708275,0.0,441.76132,0.0,125.34328,0.0,0.0,256.17328,0.0,223.65361,63.03433,157.88478
044970.jpg,143.80182,158.6693,61.834293,0.0,259.53043,0.0,70.70376,47.07384,39.07071,0.0,127.44398,173.98247,0.0,105.18369,125.647385,76.4859,185.07648,198.4659,0.0,0.0,0.0,0.0,0.0,186.71349,0.0,28.354107,207.8062,0.0,0.0,90.684044,0.0,6.298498,110.199394,0.0,100.59637,203.55663,181.55565,0.0,136.52267,331.5092,56.65987,0.0,106.67187,182.69131,0.0,116.590065,59.08275,193.60138,220.32698,0.0,25.904285,179.68877,0.0,0.0,208.88808,182.48982,0.0,221.9522,141.85489,165.25198,204.27216,195.14705,0.0,0.0,294.85703,128.57419,233.06976,101.0276,111.3398,0.0,0.0,138.10399,216.89546,128.03746,0.0,50.252674,148.08612,0.0,147.59302,288.8362,274.95654,0.0,0.0,265.92535,187.78264,142.42686,0.0,0.0,0.0,0.0,166.17734,37.129337,260.0618,254.19469,203.6687,0.0,190.05487,0.0,0.0,0.0,0.0,0.0,220.91983,140.04295,270.39117,283.4456,105.34479,131.18959,195.86061,125.92343,158.32285,0.0,138.75182,0.0,182.65471,299.85754,152.26674,0.0,170.47833,0.0,176.81609,0.0,0.0,190.087,0.0,202.26846,78.5151,297.75943
045011.jpg,126.91669,195.96754,172.96892,0.0,280.80936,0.0,214.6503,257.2125,153.91856,0.0,180.56393,260.1348,0.0,188.87051,195.62585,303.39615,136.15692,146.50658,0.0,0.0,0.0,0.0,0.0,197.38582,0.0,183.10352,135.183,0.0,0.0,191.3392,0.0,202.97342,107.6088,0.0,184.50186,263.4614,132.32928,0.0,63.334473,161.33957,115.307014,0.0,184.53302,166.6191,0.0,126.72088,33.20113,90.12769,291.4068,0.0,143.59258,298.95822,0.0,0.0,215.16144,203.72606,0.0,137.3931,175.21014,141.62949,209.63504,226.23027,0.0,0.0,161.47568,136.42575,183.37135,87.8393,158.61664,0.0,0.0,218.18636,110.93423,216.91164,0.0,95.39378,160.44623,0.0,128.13103,200.0455,161.5251,0.0,0.0,154.1731,201.25082,175.0151,0.0,0.0,0.0,0.0,208.64885,12.932672,193.913,177.67616,99.131584,0.0,185.70871,0.0,0.0,0.0,0.0,0.0,157.82289,159.77345,149.44225,132.4103,123.35195,202.83719,211.4118,202.62976,243.5483,0.0,163.98909,0.0,6.342618,245.5115,145.67157,0.0,236.88881,0.0,281.6181,0.0,0.0,199.79955,0.0,180.62993,30.988474,186.8384
045030.jpg,100.3269,147.3344,211.49792,0.0,165.96048,0.0,188.90948,172.48415,109.541985,0.0,120.70193,298.60992,0.0,225.66483,162.24532,207.52562,93.340744,121.60803,0.0,0.0,0.0,0.0,0.0,141.5639,0.0,145.90591,56.912212,0.0,0.0,66.250435,0.0,124.19973,113.15303,0.0,190.62567,174.28139,177.2285,0.0,138.47722,98.339745,82.66049,0.0,151.58604,124.30136,0.0,120.90601,34.52168,124.56575,174.01439,0.0,92.065575,156.5836,0.0,0.0,173.37088,195.57687,0.0,152.61256,208.09738,33.497322,222.14566,201.49504,0.0,0.0,178.47157,138.65868,189.39519,185.49693,147.34506,0.0,0.0,159.71176,115.95423,113.68676,0.0,111.02515,241.9016,0.0,96.89064,266.38214,152.51941,0.0,0.0,156.70401,190.74304,133.98445,0.0,0.0,0.0,0.0,156.75522,83.082756,75.46429,218.2029,140.89433,0.0,76.18779,0.0,0.0,0.0,0.0,0.0,261.55255,102.98852,314.2791,121.50739,19.65289,169.10461,109.98376,166.64201,203.77449,0.0,123.34864,0.0,122.90299,207.49947,193.51552,0.0,130.87839,0.0,184.22713,0.0,0.0,201.82068,0.0,171.24527,124.611374,247.4354
045045.jpg,150.40242,155.43892,174.6081,0.0,114.14625,0.0,169.63889,122.33212,162.01672,0.0,247.05568,221.571,0.0,204.80327,218.05672,313.4465,223.11328,90.97549,0.0,0.0,0.0,0.0,0.0,192.21608,0.0,73.82617,144.10355,0.0,0.0,168.25691,0.0,161.27496,49.631966,0.0,201.23024,223.73828,215.06,0.0,129.2945,56.269123,147.62086,0.0,167.44263,205.93192,0.0,188.23738,127.61623,32.539635,106.81655,0.0,208.3154,346.82425,0.0,0.0,256.14893,206.62978,0.0,224.17564,126.68589,216.41345,131.61632,126.66005,0.0,0.0,138.34099,94.82075,159.95589,198.38802,199.30048,0.0,0.0,146.27751,98.37955,107.03291,0.0,132.20514,152.46906,0.0,130.10858,163.85696,153.64523,0.0,0.0,181.60826,253.72893,184.09012,0.0,0.0,0.0,0.0,219.95805,134.96591,62.698643,233.20035,157.09584,0.0,149.76915,0.0,0.0,0.0,0.0,0.0,212.88843,99.617165,297.4599,120.778915,191.22984,136.59904,132.33752,217.27884,132.07677,0.0,173.27438,0.0,62.829613,225.68042,22.458294,0.0,287.11053,0.0,139.09436,0.0,0.0,242.35703,0.0,273.0393,55.759743,109.505196
045355.jpg,205.14139,160.63762,105.02857,0.0,238.94106,0.0,175.11868,154.32878,128.99165,0.0,126.26786,329.18057,0.0,23.287556,30.885164,80.563515,77.32882,168.51779,0.0,0.0,0.0,0.0,0.0,82.03057,0.0,90.24556,161.09009,0.0,0.0,149.44287,0.0,94.861,86.57169,0.0,149.36684,232.10455,89.87059,0.0,193.06987,375.36026,186.60957,0.0,77.60034,181.216,0.0,145.64836,114.78468,203.71892,209.67105,0.0,122.19309,134.0653,0.0,0.0,123.17337,159.21474,0.0,46.581192,288.7484,136.08034,222.28577,54.234367,0.0,0.0,365.47382,138.16425,292.32907,67.02779,201.97685,0.0,0.0,72.49122,196.97159,88.97107,0.0,123.76848,61.99159,0.0,91.66653,243.13136,130.23131,0.0,0.0,86.412964,88.55036,235.3886,0.0,0.0,0.0,0.0,157.99179,34.98475,343.74396,203.18753,133.02782,0.0,157.58144,0.0,0.0,0.0,0.0,0.0,52.793446,91.82217,84.36634,109.587685,118.663864,122.141624,155.80289,157.10771,242.73409,0.0,105.42142,0.0,115.830055,143.99895,319.99948,0.0,47.07164,0.0,227.55966,0.0,0.0,77.2872,0.0,134.3712,140.85974,169.71555
045403.jpg,231.24191,231.26225,283.48746,0.0,364.6598,0.0,244.95029,219.24106,74.43441,0.0,96.555954,116.40507,0.0,104.76364,171.23013,136.49437,85.19381,164.062,0.0,0.0,0.0,0.0,0.0,180.37433,0.0,87.34422,168.06464,0.0,0.0,162.62265,0.0,204.39601,139.6815,0.0,174.23782,304.9079,390.0928,0.0,237.96436,287.79504,104.91648,0.0,315.99243,255.99997,0.0,349.70935,282.8512,0.0,206.98761,0.0,75.5072,568.9327,0.0,0.0,314.51923,140.81813,0.0,442.55475,372.3334,119.833084,281.60162,199.66843,0.0,0.0,550.0602,68.75365,172.16321,169.89902,106.524765,0.0,0.0,172.83038,113.58276,129.79381,0.0,166.09927,89.20195,0.0,42.625065,358.1346,283.26276,0.0,0.0,274.20575,41.288765,108.75052,0.0,0.0,0.0,0.0,106.268105,74.07956,387.8415,408.74265,122.05011,0.0,330.9466,0.0,0.0,0.0,0.0,0.0,98.05114,245.7069,228.37462,20.733706,158.64574,196.12524,100.839226,194.24364,422.58087,0.0,93.96434,0.0,205.94589,191.41548,439.95703,0.0,229.84258,0.0,133.07861,0.0,0.0,292.68887,0.0,259.54706,179.03975,50.387077
045499.jpg,179.14246,286.16156,370.99142,0.0,228.48297,0.0,84.74804,250.10126,148.24066,0.0,147.51659,213.08423,0.0,250.79793,324.27844,309.48953,81.08072,62.009148,0.0,0.0,0.0,0.0,0.0,204.2782,0.0,164.3846,93.89666,0.0,0.0,184.65742,0.0,159.87003,137.46617,0.0,163.4072,78.13479,73.29846,0.0,145.47903,119.448494,188.31427,0.0,209.28052,138.3397,0.0,290.88992,141.92252,246.98428,0.0,0.0,184.0647,273.16144,0.0,0.0,30.3057,233.75352,0.0,337.67844,236.64053,153.23521,0.0,251.68593,0.0,0.0,225.88428,117.433945,105.87202,332.60693,139.03452,0.0,0.0,175.97598,0.0,120.89951,0.0,94.71,60.25925,0.0,223.02559,278.82004,139.37102,0.0,0.0,283.4476,196.10918,222.639,0.0,0.0,0.0,0.0,171.42593,118.61335,117.454666,172.76709,113.60328,0.0,227.63272,0.0,0.0,0.0,0.0,0.0,299.78537,95.24317,189.80392,53.275402,185.24661,215.55064,191.2694,105.3657,306.97415,0.0,138.67139,0.0,170.25908,191.62367,95.83999,0.0,184.2369,0.0,239.8725,0.0,0.0,163.8719,0.0,160.74641,106.63392,276.85547
045525.jpg,204.3843,108.065285,104.882324,0.0,247.8995,0.0,281.60025,99.784065,164.97916,0.0,93.78197,345.72598,0.0,77.54053,40.21246,154.7895,122.13684,180.98901,0.0,0.0,0.0,0.0,0.0,113.28755,0.0,164.66003,182.15605,0.0,0.0,149.84535,0.0,118.04898,131.89049,0.0,112.09161,206.64212,105.54759,0.0,123.79797,348.78387,171.3501,0.0,184.96686,217.34438,0.0,197.43788,144.80186,173.24301,165.64066,0.0,196.13286,131.28816,0.0,0.0,97.68193,113.577675,0.0,193.35811,246.6984,108.61674,86.08769,169.734,0.0,0.0,366.6275,185.2564,341.59213,101.23201,188.20984,0.0,0.0,167.77274,107.76612,91.580795,0.0,148.40103,71.9913,0.0,127.62058,352.1869,81.0275,0.0,0.0,152.39555,98.085526,202.54063,0.0,0.0,0.0,0.0,124.128456,83.11603,305.3792,351.57983,149.97784,0.0,270.471,0.0,0.0,0.0,0.0,0.0,130.39943,143.21565,132.74477,219.846,295.4738,293.0734,233.37993,172.1647,158.01465,0.0,178.04277,0.0,108.2199,119.4231,289.81168,0.0,200.29585,0.0,273.13,0.0,0.0,37.51239,0.0,208.3038,198.92729,190.55429
045529.jpg,146.22414,0.0,182.8012,0.0,304.446,0.0,121.600174,215.38187,48.747635,0.0,74.52958,320.44934,0.0,220.9833,146.44781,123.92525,161.00984,108.64057,0.0,0.0,0.0,0.0,0.0,135.93909,0.0,49.2556,226.17017,0.0,0.0,87.378586,0.0,55.675014,129.55112,0.0,270.15485,277.38522,179.52602,0.0,156.51207,132.53154,148.26395,0.0,248.8084,265.31433,0.0,247.98668,80.64398,199.44081,250.99283,0.0,209.01283,133.80446,0.0,0.0,158.78279,293.4617,0.0,139.81197,284.73972,80.9176,239.06952,214.07704,0.0,0.0,226.66212,207.73215,125.528534,158.54063,134.25233,0.0,0.0,195.38048,167.04965,201.84377,0.0,124.59389,12.638841,0.0,82.57744,181.68497,210.97903,0.0,0.0,244.15721,121.306755,344.79956,0.0,0.0,0.0,0.0,120.581566,115.12739,175.51338,157.55269,121.18914,0.0,161.3562,0.0,0.0,0.0,0.0,0.0,257.332,175.82156,161.12675,162.18365,181.25531,131.73912,119.45121,193.40636,151.63705,0.0,189.30568,0.0,152.428,225.28438,257.55197,0.0,173.65076,0.0,63.036007,0.0,0.0,274.934,0.0,159.82889,114.58394,121.340065
045656.jpg,126.73845,32.65908,217.09697,0.0,142.07245,0.0,220.13698,185.50134,16.461525,0.0,177.05566,43.492218,0.0,162.32484,259.67468,107.232925,280.04947,113.46089,0.0,0.0,0.0,0.0,0.0,63.60167,0.0,209.81061,155.78703,0.0,0.0,121.686195,0.0,131.83878,208.4111,0.0,84.025566,183.33588,234.36244,0.0,173.60275,113.94326,257.72348,0.0,187.67603,97.27353,0.0,125.307045,95.14276,352.58618,211.74823,0.0,0.0,216.00778,0.0,0.0,309.0692,100.737465,0.0,138.64177,87.481186,230.75131,143.39348,200.45587,0.0,0.0,171.55815,49.22424,226.5461,162.87428,29.119377,0.0,0.0,124.825424,272.28287,191.32191,0.0,135.10532,122.33656,0.0,23.98244,149.5482,42.922157,0.0,0.0,160.50671,156.53256,189.4581,0.0,0.0,0.0,0.0,115.40075,238.1239,157.0531,190.39093,89.62129,0.0,227.2448,0.0,0.0,0.0,0.0,0.0,251.48349,102.76113,99.01972,162.95576,191.12814,175.70924,34.368454,124.870834,196.28079,0.0,253.75388,0.0,229.4978,236.50958,45.974823,0.0,106.50748,0.0,164.49237,0.0,0.0,192.14835,0.0,81.43763,109.98802,143.53821
045684.jpg,181.71497,124.75092,214.7293,0.0,331.40997,0.0,140.03558,243.27527,133.8278,0.0,135.09296,218.91158,0.0,210.97816,162.93272,101.12185,211.33191,156.31415,0.0,0.0,0.0,0.0,0.0,199.35938,0.0,62.904926,192.0644,0.0,0.0,61.82723,0.0,145.10692,0.0,0.0,296.58383,205.52289,122.91858,0.0,204.62366,140.1115,44.96964,0.0,156.08783,171.49394,0.0,173.36578,66.040886,178.82658,301.40356,0.0,78.79031,301.10535,0.0,0.0,216.73228,181.44522,0.0,277.56015,211.94998,126.446526,185.79697,279.93564,0.0,0.0,204.71442,213.42825,5.8384085,230.92705,103.374176,0.0,0.0,74.666336,225.53464,131.28154,0.0,150.94153,91.06491,0.0,163.99026,242.95396,130.51779,0.0,0.0,336.33124,95.028336,180.52258,0.0,0.0,0.0,0.0,230.9895,19.34591,240.21236,225.38864,344.0048,0.0,188.12532,0.0,0.0,0.0,0.0,0.0,280.4092,114.753494,242.6275,223.05556,159.3749,51.42157,201.5497,80.17132,243.69772,0.0,183.91606,0.0,185.72812,104.82479,168.01257,0.0,78.46424,0.0,199.46632,0.0,0.0,197.54192,0.0,202.33641,99.03966,311.17834
045711.jpg,176.58786,175.31999,204.36592,0.0,171.4831,0.0,216.94414,175.66391,180.66884,0.0,164.0158,322.38852,0.0,123.94667,110.02799,213.20827,158.31232,122.25486,0.0,0.0,0.0,0.0,0.0,119.792564,0.0,98.047165,109.81628,0.0,0.0,147.3579,0.0,141.72382,242.35298,0.0,259.26404,257.41177,146.78386,0.0,113.50005,220.46748,197.47844,0.0,155.13408,173.07672,0.0,166.75401,151.47559,110.24428,158.08482,0.0,120.93965,284.2323,0.0,0.0,245.67531,124.48722,0.0,297.81702,209.9024,188.40059,130.05125,137.46733,0.0,0.0,228.49443,183.16791,276.0378,263.33704,125.154205,0.0,0.0,226.40067,88.541985,124.91714,0.0,192.87761,114.38389,0.0,130.86769,281.095,194.6781,0.0,0.0,251.65683,170.56041,213.04468,0.0,0.0,0.0,0.0,216.9009,61.988567,152.51643,251.31903,139.45886,0.0,206.32243,0.0,0.0,0.0,0.0,0.0,210.40219,122.98851,213.66826,170.6604,242.16565,169.20584,337.89655,205.17564,127.767456,0.0,213.3612,0.0,107.77776,259.9948,162.73059,0.0,251.36931,0.0,212.0259,0.0,0.0,247.92583,0.0,196.65907,21.985264,113.08876
045768.jpg,186.35597,159.48352,168.74144,0.0,135.13965,0.0,224.72504,94.45667,65.93891,0.0,184.88443,224.93097,0.0,237.23141,174.37834,207.39766,138.57584,47.061615,0.0,0.0,0.0,0.0,0.0,158.81407,0.0,89.02774,164.96548,0.0,0.0,109.73413,0.0,117.91574,147.2617,0.0,141.69255,139.82034,227.24731,0.0,202.47063,80.1159,252.64375,0.0,108.51746,113.1565,0.0,182.20468,177.68356,123.41167,133.00195,0.0,138.09421,238.82732,0.0,0.0,164.56476,77.89489,0.0,158.48918,181.84537,153.62904,201.24156,60.040497,0.0,0.0,132.45172,142.052,147.07822,238.60661,140.17914,0.0,0.0,198.56163,0.0,175.32431,0.0,137.20451,216.04535,0.0,202.08156,188.50177,133.9407,0.0,0.0,281.5434,260.955,138.63293,0.0,0.0,0.0,0.0,240.65149,110.526115,72.87188,139.17929,56.407337,0.0,117.90042,0.0,0.0,0.0,0.0,0.0,282.51074,89.13626,258.9991,117.52635,198.19157,76.87218,125.21535,202.4842,158.36983,0.0,112.92334,0.0,69.02258,136.54974,55.276684,0.0,126.47579,0.0,149.88234,0.0,0.0,237.09851,0.0,202.55109,69.7553,209.68552
045775.jpg,78.46725,193.39575,204.49364,0.0,214.03328,0.0,113.924225,183.15811,68.88182,0.0,157.07271,127.173035,0.0,86.2082,265.27008,214.9559,158.38968,113.523926,0.0,0.0,0.0,0.0,0.0,118.898705,0.0,187.8551,60.523487,0.0,0.0,120.959145,0.0,146.92932,120.35371,0.0,113.35958,147.04494,131.37901,0.0,111.97745,69.11875,160.79901,0.0,154.89719,132.42789,0.0,72.23809,131.75896,53.344368,146.17163,0.0,66.37683,229.64857,0.0,0.0,165.98273,109.30311,0.0,162.97247,84.52297,173.00659,141.63011,106.36803,0.0,0.0,127.69756,124.9104,144.35088,117.97623,58.730568,0.0,0.0,77.027756,114.19469,188.24776,0.0,124.2456,60.8064,0.0,50.492332,32.479393,116.84785,0.0,0.0,144.65817,145.41777,142.12039,0.0,0.0,0.0,0.0,195.06602,108.36254,103.96528,248.949,96.63753,0.0,114.80583,0.0,0.0,0.0,0.0,0.0,111.30147,74.097115,97.57311,80.11279,55.985817,37.232853,54.79911,190.96202,127.95996,0.0,125.19666,0.0,0.8379221,152.65582,105.27789,0.0,125.267876,0.0,177.66383,0.0,0.0,161.58871,0.0,94.793976,85.2942,74.31311
