image_name,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
034814.jpg,0.0,49.678886,8.050196,123.915665,106.24974,32.665733,97.72927,0.0,26.6278,62.271667,88.6588,65.208534,15.079858,42.671432,36.77739,82.620514,8.608416,73.19218,88.29736,34.568256,15.711596,125.732834,65.76019,28.705584,40.305965,85.86947,93.43865,70.23267,52.579315,55.938095,0.0,0.0,59.07821,78.85689,57.020596,49.73047,0.0,33.563683,32.602345,24.091127,0.0,47.231735,60.14559,32.744843,0.0,97.78289,0.0,23.392557,0.0,34.405327,35.11359,69.3251,129.03297,0.0,33.134262,50.59979,55.44629,44.370003,55.149124,87.76439,0.0,24.108833,46.011852,29.895786
034917.jpg,0.0,46.126453,86.21994,28.889645,2.9856577,107.24019,39.608902,0.0,68.51238,59.484238,0.0,79.93677,49.704353,60.004234,106.03565,36.922066,54.329113,84.80988,79.66099,51.090504,13.323431,184.12787,91.402626,55.378902,30.778585,30.390541,60.38022,30.775255,58.103832,44.460003,0.0,0.0,120.60818,154.6838,55.813274,13.947257,0.0,47.005653,47.7781,32.994965,0.0,54.000042,94.76155,21.115011,54.230297,50.078503,0.0,45.67343,0.0,98.21295,12.424184,34.263287,91.25329,62.90074,40.355545,37.094837,44.79471,88.32929,32.555557,40.11281,107.5912,65.35137,90.65792,76.15827
034962.jpg,0.0,72.41288,54.551014,66.87736,46.670036,46.624874,55.33058,0.0,62.578335,0.0,43.682507,99.9934,26.288593,48.011574,28.561527,57.485104,36.017467,91.768074,108.79711,65.57443,0.0,120.78029,46.985497,92.00512,39.406353,41.90423,38.235588,50.05097,24.01156,58.305992,0.0,0.0,61.178127,33.69031,58.49403,61.635994,0.0,64.41096,29.854225,21.958199,0.0,8.683576,44.73774,14.013553,66.59701,93.63546,0.0,35.738995,0.0,60.952747,78.36256,26.45531,70.57702,53.805916,33.024967,19.74864,40.569534,47.417057,19.79617,45.549713,35.255527,46.670994,31.350897,25.601055
035043.jpg,0.0,44.61623,56.378918,51.78127,47.447433,32.23395,27.408731,0.0,47.218716,30.444185,36.455,52.126663,7.168955,79.62483,62.248043,48.48203,72.17028,60.43436,41.978798,4.0548043,14.088028,23.242928,26.886969,20.268818,5.592636,17.092262,76.64518,59.562065,50.13675,19.064682,0.0,0.0,35.99154,56.56024,72.090805,37.825394,0.0,27.688158,33.781082,93.97499,0.0,60.51671,24.493887,66.51946,27.568108,38.736538,0.0,45.99356,0.0,22.254784,49.00374,46.028187,55.184906,45.22901,33.00846,14.857138,21.057472,28.970417,45.859077,48.09571,53.810555,30.905441,27.402832,27.797201
035084.jpg,0.0,46.281075,25.9625,33.295727,67.99543,33.050335,19.150621,0.0,47.70241,21.268555,18.131287,78.997154,28.438988,39.175667,24.514862,27.093647,44.559452,13.517035,89.04943,36.92115,19.282696,62.300194,20.843018,45.874615,11.818474,61.018116,37.462536,65.528046,13.814687,47.79171,0.0,0.0,48.082035,32.563538,42.000034,31.60284,0.0,23.765127,27.901304,46.220444,0.0,27.324945,57.48003,11.349638,66.926994,41.95062,0.0,12.107937,0.0,49.836323,30.016083,14.608786,19.014854,30.123257,50.397526,39.156376,34.268883,25.111835,43.56815,38.671623,52.73336,41.521904,31.268667,25.243832
035199.jpg,0.0,38.28156,38.813194,66.26576,57.740173,31.264183,10.056636,0.0,48.33081,34.124973,25.891535,23.390705,15.31607,45.15972,26.08397,57.880836,49.16039,31.208368,23.39771,28.729338,10.609894,61.954018,35.3833,54.389874,23.159609,33.729347,45.418503,47.928207,58.592396,46.758762,0.0,0.0,13.655518,43.57767,24.2772,26.514402,0.0,21.557978,32.544155,35.068363,0.0,41.177326,36.00366,32.24859,32.659374,42.827564,0.0,36.79366,0.0,31.66544,38.560337,45.52138,8.623367,72.61962,50.157005,16.06084,12.700743,42.879787,18.503994,56.326694,52.296978,38.63966,47.464108,21.739208
035455.jpg,0.0,32.8342,25.473167,150.19063,25.030008,96.56897,144.41167,0.0,95.08609,62.67513,67.861176,98.93761,27.191797,65.3331,101.47682,45.696995,69.74316,156.39551,162.94057,38.406105,16.083813,153.36415,60.43826,130.69292,63.756107,55.600773,43.691643,57.59747,17.403654,46.066864,0.0,0.0,96.133316,109.759995,19.857138,107.97163,0.0,30.568316,78.53187,76.98362,0.0,26.379698,42.685787,34.67771,95.15492,69.75232,0.0,55.177483,0.0,18.667187,65.855,73.45882,184.8853,54.73736,36.017952,47.275032,33.240288,52.438835,27.729502,81.62109,115.52026,44.795208,73.40634,43.469933
035501.jpg,0.0,110.43262,46.782803,86.95485,11.454344,38.735558,133.38158,0.0,99.26861,51.470707,36.259533,175.53203,37.66005,47.379936,138.6864,91.61996,132.47614,163.34273,128.46606,49.68455,0.0,0.0,130.54149,113.30772,39.277992,62.960854,170.86331,64.685524,144.80353,42.158833,0.0,0.0,41.134872,164.29257,83.74181,113.52384,0.0,45.715782,75.50281,45.311634,0.0,53.528217,59.990692,0.0,91.10074,15.249541,0.0,76.89391,0.0,35.059654,79.03948,85.359276,64.30774,96.58074,79.62649,64.58947,50.048866,48.13335,44.64615,24.783947,66.74307,51.551075,72.322685,74.986946
035666.jpg,0.0,39.40332,49.59416,102.64241,90.53712,32.890392,84.18664,0.0,59.189987,45.235558,56.128662,49.749317,36.669456,29.958607,22.18371,69.16337,27.422619,60.35006,9.310382,15.415585,25.918312,116.877045,53.63871,44.09464,10.709362,49.172215,53.19407,107.85948,15.789677,75.28631,0.0,0.0,62.19713,38.305763,58.573814,0.0,0.0,39.246174,36.473778,47.240704,0.0,60.345898,0.90758157,13.268816,25.666533,103.0433,0.0,30.560736,0.0,66.19531,45.019356,22.686577,68.00135,106.62396,83.18973,72.36345,22.786354,61.65996,47.031742,60.992,70.32489,23.770298,72.972694,15.7161875
035776.jpg,0.0,57.322166,19.262463,69.52476,44.996437,77.0246,74.84212,0.0,28.338291,24.641016,13.983612,71.94729,16.79942,56.258747,75.240974,43.60592,95.0697,55.15966,117.609985,45.092068,19.857853,57.895832,21.270952,35.002213,45.357677,76.540794,26.802841,4.0545235,30.482006,41.90343,0.0,0.0,42.74595,50.968,5.541673,40.078434,0.0,38.357536,47.09244,30.84789,0.0,13.024397,51.104233,22.012201,90.51417,41.977486,0.0,36.666092,0.0,92.63736,82.52514,55.002518,53.98672,57.545586,8.433293,29.453411,27.015501,11.062397,35.250328,62.856377,109.045784,62.619514,50.568626,72.21275
035785.jpg,0.0,37.096592,50.374226,16.815893,74.2059,26.1953,15.116379,0.0,30.793385,16.832457,34.627758,83.54291,15.223619,63.15681,29.979933,62.003487,69.21315,46.354134,73.54879,29.146435,0.0,9.814024,47.425156,36.933594,24.958776,23.79641,46.649612,66.86784,86.66903,57.85195,0.0,0.0,45.395325,97.92643,61.30403,60.327522,0.0,26.010546,33.46751,67.70752,0.0,38.916817,21.037893,43.051952,35.79518,63.37614,0.0,34.17241,0.0,33.00042,33.832397,42.36837,22.20174,28.70825,34.34087,55.95399,32.514175,19.153852,50.7888,38.971745,66.84172,47.97209,30.589455,35.22336
035942.jpg,1.8658848,48.044075,18.356192,30.190268,36.325752,85.47763,71.811844,0.0,37.165054,38.947906,48.813053,79.86199,29.609388,57.701797,38.005028,57.65906,44.656487,55.151966,109.88768,3.856396,2.2549996,93.09955,15.778188,60.37062,35.701477,68.42178,72.48119,14.4714985,16.746643,68.12511,0.0,0.0,28.170204,57.294937,69.717155,1.8847655,0.0,21.901058,47.310226,7.9128213,0.0,50.655357,52.75016,37.47389,50.563942,83.71726,0.0,51.692104,0.0,67.42975,61.464783,0.0,85.36248,41.207355,21.21238,31.122936,25.649035,48.459614,65.45279,46.873394,103.03758,17.551228,72.73978,4.005474
035987.jpg,0.0,57.643986,14.050655,58.3732,63.789284,137.74803,61.68885,0.0,43.39064,57.60265,29.22075,107.5999,32.7761,44.93763,56.71138,129.18431,59.84048,57.355434,131.94661,49.583767,2.1412096,97.28465,48.835613,54.500908,16.126984,28.27033,68.23419,48.455475,31.885805,35.98744,0.0,0.0,31.157043,48.47913,15.694511,47.943184,0.0,29.169884,48.38787,27.465311,0.0,42.592873,61.989334,4.3151846,86.61351,92.191086,0.0,31.596851,0.0,37.365086,98.867325,26.953562,117.55598,51.623493,30.542303,22.760359,30.51218,29.946196,38.791306,67.22384,122.89046,30.286392,27.003124,20.417784
036001.jpg,0.0,70.776375,35.95613,63.682564,67.3698,25.681469,81.720406,0.0,61.151157,29.916782,52.927757,26.487036,0.0,45.268627,15.132134,44.510376,71.89681,55.65119,22.84448,27.022234,30.545801,86.35154,12.887296,36.497253,55.643826,42.906746,26.05662,79.6215,28.785618,46.40006,0.0,0.0,16.071058,63.14848,42.198395,70.96112,0.0,25.465847,52.64381,14.711511,0.0,41.86936,43.88469,55.393173,22.513567,46.63338,0.0,19.706423,0.0,57.060837,29.13444,15.973449,44.509506,22.962934,6.797973,67.06147,18.808287,30.660234,56.56054,58.046642,13.071916,0.0,13.642001,6.999775
036109.jpg,0.0,41.527733,54.87837,23.74526,105.1004,54.163292,56.344097,0.0,39.93873,41.315044,60.98898,92.64521,12.569074,10.066414,23.511286,96.57727,92.74918,55.006924,63.61512,60.34426,20.869883,90.9436,7.149771,16.597393,43.369904,34.34405,110.62263,54.807602,113.154884,91.13352,0.0,0.0,99.42952,167.23808,34.675686,40.93965,0.0,66.37902,47.034317,140.4797,0.0,47.372337,20.67838,14.16809,49.030674,42.621517,0.0,21.110004,0.0,45.671047,17.867008,13.814968,56.49863,50.84807,31.034971,69.36071,36.71418,68.66832,42.433147,27.492687,98.93733,39.854145,34.304714,90.43754
036132.jpg,0.0,51.668827,48.69402,17.679358,124.1209,87.28928,61.28651,0.0,82.53064,68.84079,98.34133,59.80421,17.216457,66.46875,54.977375,83.60583,72.42792,89.60491,36.307587,56.23638,0.0,0.0,96.8957,58.85532,44.518837,46.437717,110.50359,102.148575,176.73236,62.261116,0.0,0.0,35.875412,174.57567,72.03981,70.54372,0.0,17.107908,86.92596,93.76566,0.0,55.243248,57.83778,60.063328,52.27116,42.83436,0.0,72.47473,0.0,56.299744,40.65091,32.859337,78.34079,76.726524,29.679876,37.498447,56.675247,38.071796,60.290035,54.219776,55.78526,37.811478,49.700523,19.164425
036174.jpg,0.0,93.23539,55.972523,0.0,184.08405,73.98831,96.324936,0.0,97.35247,78.71816,114.96282,74.30736,47.398197,24.32739,28.800323,70.045204,116.00282,77.16702,45.512463,62.78292,23.634912,86.90635,54.32865,70.98712,83.38154,143.4251,113.336555,109.81711,226.56468,86.14087,0.0,0.0,71.460495,160.63414,62.126118,124.690994,0.0,21.706686,101.33445,119.3174,0.0,73.297806,39.097866,77.08268,44.726734,99.13393,0.0,92.74159,0.0,66.88916,31.912052,50.380165,0.0,124.981636,51.023224,94.88781,97.63109,35.625774,76.70117,52.756863,132.35916,63.599983,46.31477,43.6816
036461.jpg,0.0,93.90368,79.75423,46.300198,159.4472,76.82474,42.441418,0.0,38.797394,35.9239,57.239452,151.34393,36.214592,38.551353,69.645744,149.48914,64.46758,13.48391,81.02828,98.16385,32.68226,108.04066,37.039886,71.91622,31.25229,50.234673,138.80455,133.23055,222.68352,85.606735,0.0,0.0,49.143803,177.1261,6.22338,115.00948,0.0,28.3772,70.17198,178.08185,0.0,89.00299,79.59145,5.416718,65.76539,45.238564,0.0,31.944931,0.0,3.2586145,56.124928,47.943474,76.963234,64.03167,71.96312,55.351204,42.027252,7.25281,76.85956,36.88887,137.66698,67.970924,3.5092292,56.29405
036514.jpg,0.0,83.336586,27.807478,113.66969,99.2952,39.036045,86.20028,0.0,26.70642,23.67424,57.984055,37.75757,73.57032,0.0,51.9613,83.25334,32.505493,0.0,41.81552,51.908333,11.67602,163.80153,31.758945,45.43956,18.525278,50.037582,42.200657,72.79499,57.682842,70.42684,0.0,0.0,42.470448,35.223675,53.039234,48.543564,0.0,32.432323,30.764729,44.290813,0.0,67.06171,26.970707,2.9825296,0.21567851,112.690865,0.0,22.981857,0.0,91.35918,44.73072,28.977215,83.142944,77.02285,78.323326,77.31146,88.015526,63.214813,44.403606,54.863895,84.87395,31.774845,58.218018,20.585487
036564.jpg,0.0,50.397175,27.135265,163.73564,35.35601,44.151096,125.73946,0.0,49.178738,50.78539,65.716484,21.332134,55.427456,51.984695,91.24477,53.508945,48.455063,90.27339,35.950138,37.283535,28.961378,122.82992,22.28817,13.524573,37.524937,71.47661,73.40708,89.053535,35.910152,77.54394,0.0,0.0,48.95655,18.109762,35.063057,81.64105,0.0,50.256516,64.789406,23.71078,0.0,27.1137,56.820942,39.792934,49.683853,27.84366,0.0,8.660008,0.0,92.308655,55.661873,37.255318,89.92552,43.374313,53.984238,45.58688,9.772887,46.54755,53.185204,19.239893,25.729313,42.343445,59.525192,0.0
036632.jpg,0.0,91.17246,92.61779,22.52117,116.2807,36.342236,24.792961,0.0,85.25212,68.03,62.484657,58.418484,45.46556,58.79479,78.590065,119.47252,84.080666,34.74772,49.86996,71.34067,0.0,37.92454,51.38605,50.571808,44.66717,80.52311,77.93329,122.74121,143.26926,81.51728,0.0,0.0,16.96329,116.92098,12.89547,91.14225,0.0,22.124268,64.762825,105.84544,0.0,86.10888,54.979076,17.69403,45.48807,100.42672,0.0,29.367659,0.0,47.388737,52.865753,36.647408,3.0990334,89.11663,54.284943,39.183556,61.17575,31.468222,76.429245,29.380056,144.94055,48.94054,3.197126,46.077286
036694.jpg,0.0,49.967117,21.18821,126.54524,68.51932,86.01402,51.48472,0.0,44.745106,40.897198,31.466562,49.73399,32.807022,43.138515,49.732697,80.89593,64.37964,78.47722,55.863556,29.60068,0.0,143.03151,58.461575,58.897873,24.045076,34.119114,68.79516,26.592955,44.775486,49.525784,0.0,0.0,57.43854,32.77776,62.835773,0.0,0.0,21.54698,12.0632,10.106581,0.0,31.272738,60.31883,18.804058,6.612688,103.570206,0.0,21.157696,0.0,65.89979,77.3222,60.296627,77.87032,101.769615,28.864458,39.710487,41.802696,18.486095,43.49184,48.618996,66.01614,13.934759,39.23046,44.145214
036720.jpg,0.0,52.827015,47.158985,30.851423,75.54771,3.5675476,0.0,0.0,55.401386,37.013123,60.87546,63.996994,60.60455,36.67018,48.393627,29.119513,31.981344,16.41286,79.772606,39.40628,25.608389,80.56856,36.07124,29.716257,9.831591,65.92949,56.241524,62.00192,79.97993,30.552671,0.0,0.0,38.244366,73.639084,79.16156,30.369001,0.0,25.592093,0.0,76.538216,0.0,45.141018,54.236816,30.629517,35.36704,30.70236,0.0,0.0,0.0,50.144104,46.282967,24.571926,71.46681,66.06804,34.385185,42.306477,43.788216,13.564157,33.523087,6.040325,33.102097,54.424854,47.50447,41.091454
036792.jpg,0.0,28.410032,47.964172,22.321507,56.2163,33.704525,11.582586,0.0,27.646666,43.198875,30.867285,38.12075,20.261082,33.186108,31.59214,35.72917,55.033604,53.246902,33.45384,38.796032,11.620144,33.598473,47.703327,32.02533,22.097641,21.935219,35.816544,70.68844,46.03352,15.798774,0.0,0.0,46.10559,105.84591,45.11101,6.4996986,0.0,19.555292,1.9138335,65.26796,0.0,42.322884,30.827085,19.85107,39.18443,46.80072,0.0,31.971008,0.0,34.98495,28.196613,35.1327,39.3627,32.461784,42.86324,32.04694,45.213417,34.8661,19.502962,19.12892,41.71992,26.599442,66.49591,36.148613
036901.jpg,0.0,22.940035,41.59126,54.042168,81.75515,38.20353,49.60817,0.0,20.993242,38.296482,70.432434,62.491783,18.693695,5.3998475,40.676052,54.340168,50.14089,36.024647,49.243484,30.325556,15.938736,27.064608,36.5169,41.798874,21.540407,30.293995,46.31042,54.11507,85.356575,23.859816,0.0,0.0,32.60129,63.954617,26.083273,54.800026,0.0,15.336119,35.956642,57.401093,0.0,32.85972,82.00117,55.86111,32.34146,27.421978,0.0,25.731562,0.0,14.436814,49.2063,38.987217,28.383207,57.949768,30.520037,20.884586,29.695263,36.895805,13.4595375,35.52241,66.77345,21.833244,15.248011,25.290329
036926.jpg,0.0,80.98132,11.247352,73.64942,24.721272,143.686,65.46546,0.0,19.944029,68.95615,70.93283,74.695175,59.520294,16.35382,0.0,93.14586,119.258064,77.014435,161.81169,56.320858,0.0,126.43408,64.85533,70.66628,37.134953,152.22198,38.897564,11.318338,82.14893,19.03964,0.0,0.0,44.92559,82.053185,36.9503,41.981785,0.0,20.217863,51.37591,52.625698,0.0,33.9529,98.76263,35.28264,85.792984,121.52668,0.0,94.50669,0.0,55.104145,109.16217,60.591732,90.38279,60.41756,3.3553286,33.260506,55.367348,58.861374,26.529266,103.040215,93.72078,49.030075,36.787792,56.84213
036977.jpg,0.0,20.135477,40.787548,77.00604,128.75485,16.2095,93.1358,0.0,29.839357,52.246925,57.127724,110.263405,6.6087546,40.406776,61.888332,98.65625,31.30841,30.30622,76.92153,37.00918,6.571649,103.755325,23.794775,10.961986,45.909584,37.88895,120.413956,55.103123,142.65746,112.690414,0.0,0.0,154.74739,123.66153,95.04386,75.777245,0.0,38.89414,16.499727,123.971344,0.0,57.114788,53.535778,17.154232,56.331066,62.058655,0.0,40.48795,0.0,30.22784,44.506077,44.656803,68.54617,26.968662,40.94116,61.119747,12.134497,92.71509,33.117245,88.50124,22.498886,22.00428,52.24062,57.405727
037091.jpg,0.0,43.230053,3.6997738,140.73654,98.816284,116.78326,64.36041,0.0,59.351906,80.384056,52.912113,99.117004,43.389606,6.4565,19.369553,35.191124,74.96347,117.82408,161.38283,63.80075,4.8963346,175.34882,37.37492,92.697105,16.4511,124.760284,65.81083,22.998444,37.662704,16.94172,0.0,0.0,33.000122,58.27375,45.76821,88.0388,0.0,17.186258,54.469227,35.18582,0.0,34.440098,55.468533,61.880516,42.51527,108.215485,0.0,43.75871,0.0,48.717873,31.323118,68.52536,123.44272,18.068876,55.29658,43.64954,23.306297,26.563213,46.397526,108.36313,131.52258,23.61853,72.279335,32.617744
037094.jpg,0.0,19.362322,24.37149,48.893505,70.45324,36.7141,49.888023,0.0,45.799435,17.353529,88.94303,48.20924,35.105087,47.570877,32.74325,44.096497,50.12243,43.032352,61.714703,34.136467,13.814308,23.094646,23.882538,35.293785,32.350388,44.996597,53.452625,30.119068,103.194214,42.612534,0.0,0.0,61.937977,101.356926,54.12704,45.099335,0.0,34.001434,35.071033,51.515114,0.0,34.856705,47.760742,28.741447,16.280336,34.29144,0.0,53.91097,0.0,53.527786,50.458256,51.47913,70.928345,36.135303,17.201973,41.513474,6.457007,42.241447,8.654037,19.319614,9.21276,45.52597,47.33405,39.01021
037097.jpg,0.0,50.710724,38.96416,91.35226,119.69533,89.37088,55.496326,0.0,52.62012,75.19861,72.46017,34.422466,53.28567,70.44426,33.836483,52.875656,4.8412175,66.12354,14.733205,55.9203,33.50281,42.030205,19.203823,71.33573,42.306786,49.336723,92.27985,118.31545,91.34928,59.683292,0.0,0.0,52.571396,15.69819,36.360058,106.73405,0.0,14.111752,58.81312,26.80745,0.0,17.147524,74.005196,30.503754,28.209566,65.01774,0.0,36.070995,0.0,71.79705,75.06521,63.321262,23.557674,39.72099,79.65344,44.856815,0.0,23.280163,41.279255,58.01931,51.305878,21.915474,74.80374,25.034908
037215.jpg,0.0,42.398758,23.303946,116.5673,67.58571,169.17284,60.102734,0.0,84.14972,67.33731,10.976138,142.11095,0.0,0.0,42.231354,136.80362,114.62645,56.603657,105.27478,53.823322,13.390879,109.55881,41.416737,75.44267,28.193377,11.013775,52.853638,25.901085,85.42401,65.72524,0.0,0.0,90.13875,178.31822,63.509304,86.94312,0.0,33.882614,78.60421,75.00515,0.0,35.890705,15.508284,36.599304,150.38132,25.866879,0.0,95.20462,0.0,33.527874,48.80491,51.127743,100.30703,50.556614,66.67235,83.92747,44.420486,43.069942,0.0,99.4038,101.01017,64.84029,102.38424,53.47256
037310.jpg,0.0,40.753826,21.826532,52.89344,76.65837,33.542107,27.06208,0.0,31.188013,20.068964,41.714615,45.099457,0.98190653,44.63002,35.59288,68.539085,36.07837,27.93337,39.751312,23.953243,14.468487,59.033802,42.553436,19.937708,9.41184,57.090214,19.201841,49.30209,48.329494,38.5471,0.0,0.0,41.699284,73.656425,30.940855,39.5097,0.0,33.13046,28.665747,35.171196,0.0,50.23074,33.554863,36.331593,58.884956,33.602345,0.0,60.352886,0.0,61.546658,63.647984,15.798995,29.529228,76.493034,45.6477,24.688494,21.821175,28.991488,12.235928,38.89868,70.53881,25.947659,28.726667,35.56072
037329.jpg,0.0,37.888165,13.197401,62.810833,48.088463,58.817898,63.94206,0.0,11.269845,55.597214,71.44296,65.70524,48.376236,54.818157,36.524094,17.450033,25.199675,19.249548,80.73252,0.0,18.04494,97.480484,12.169366,32.00875,30.02119,46.064384,60.69128,46.24704,53.196285,27.59685,0.0,0.0,58.65322,90.16222,33.205723,38.426212,0.0,40.03809,41.212387,17.140772,0.0,0.0,60.55028,55.481964,30.53058,38.154736,0.0,44.545147,0.0,87.8057,88.6121,25.840029,92.58062,33.088654,29.40211,44.16067,18.861124,0.0,47.18045,23.538458,102.39792,35.536533,36.754364,27.792088
037408.jpg,0.0,25.146854,33.47174,35.232754,26.09879,33.939743,46.41356,0.0,52.009453,21.459612,51.162415,38.417145,25.942184,68.2084,36.35673,57.48269,2.7256532,74.410355,24.456568,60.60154,2.30055,43.342617,43.781826,28.54491,39.13242,47.676777,42.270252,10.568253,39.320927,40.259285,0.0,0.0,55.16787,58.467075,41.32936,52.38982,0.0,35.987694,33.88966,28.012444,0.0,18.920076,65.44833,63.98373,17.235315,53.818695,0.0,32.14448,0.0,29.000858,20.45761,33.343307,55.852413,22.513346,29.7708,6.9221253,43.49334,47.703808,36.63684,27.698141,36.271633,26.51511,52.370686,39.844585
037583.jpg,0.0,19.011196,32.72356,74.85818,63.76738,91.26755,154.9206,0.0,11.508414,63.047993,57.12438,60.93612,0.0,16.80451,55.08519,129.3589,81.02897,86.01161,57.262722,52.16606,0.0,132.52676,69.73777,15.854129,49.12105,41.488407,106.33831,80.23977,130.28534,145.96121,0.0,0.0,158.94615,237.49852,54.132706,80.652245,0.0,60.975895,56.15477,131.3372,0.0,87.6343,40.220272,45.3895,84.048965,61.66702,0.0,75.46468,0.0,0.0,15.095302,17.415962,49.18222,30.75927,36.356575,27.585672,55.109467,79.10417,46.21599,61.357037,81.78199,36.52865,45.660397,47.833435
037585.jpg,0.0,25.957489,7.518898,15.033458,68.114975,101.30775,63.27542,0.0,49.669777,32.876713,62.111862,53.091713,38.204548,57.20761,15.380804,28.387125,40.55021,23.548714,48.04824,25.332214,2.6586776,30.483885,34.85363,5.095917,39.47517,40.15769,61.52224,31.986565,66.57488,61.15303,0.0,0.0,80.131165,44.739273,39.96873,42.781345,0.0,56.616737,42.081398,29.995562,0.0,40.001225,58.098988,42.29482,67.20007,56.421677,0.0,88.33435,0.0,42.70067,100.43178,44.749424,45.821033,46.421215,3.2973356,12.548469,12.735881,46.292656,43.3476,42.468533,64.95235,14.434325,37.72791,25.861366
037603.jpg,0.0,21.19513,40.28091,93.50706,63.964943,68.688995,61.85325,0.0,91.86978,51.663773,32.10794,143.17297,42.45045,44.72872,59.108463,26.334532,63.5086,85.83098,126.48293,39.296097,18.606657,52.057297,82.63553,37.389202,51.347736,31.283321,80.84083,88.46377,93.98688,61.241226,0.0,0.0,59.041016,67.92855,72.36016,69.87586,0.0,14.8909855,70.6501,88.35611,0.0,16.921127,51.6391,78.30994,33.68995,26.78152,0.0,85.27293,0.0,0.0,40.614723,36.95652,71.75628,22.693485,23.616058,0.0,17.561213,41.999126,25.510092,19.051805,42.34048,21.09373,35.688576,46.709892
037641.jpg,0.0,32.071625,2.7308517,72.192986,95.07533,65.50274,58.439568,0.0,36.85676,69.67283,81.507645,65.74674,34.944057,45.908028,40.79588,20.380743,29.03289,62.78866,7.4076686,37.542194,19.815409,43.657547,35.721603,41.654797,39.16543,57.28034,75.167404,57.05142,144.91713,32.23059,0.0,0.0,87.73676,84.40702,60.34311,86.492424,0.0,29.260777,42.078724,50.023117,0.0,37.1154,40.372932,42.93937,36.42724,39.191116,0.0,51.577682,0.0,82.97504,42.128,60.67058,6.1132474,32.32304,42.71092,30.970984,17.34517,81.446945,57.39148,28.034275,34.321777,50.344975,39.656128,15.752184
037651.jpg,0.0,34.22527,30.239237,94.33986,35.0683,48.802868,78.87576,0.0,52.209625,17.66499,45.698524,62.172386,0.0,69.89187,56.35955,82.824486,39.495293,65.70149,87.973854,19.46255,20.843092,109.34252,42.54269,52.791046,19.845594,50.149647,77.8837,55.92472,15.588343,20.85033,0.0,0.0,51.909164,32.64909,69.353676,42.670498,0.0,13.764259,59.304672,49.00698,0.0,58.497936,40.851612,67.15719,49.11596,93.04115,0.0,52.765305,0.0,22.26191,65.49453,46.87783,65.06774,46.68275,21.77482,18.097486,24.41463,56.541706,21.387953,59.03093,83.22623,27.657978,43.251205,6.614702
037887.jpg,0.0,42.528484,12.3390465,98.47003,75.16206,47.954235,0.0,0.0,6.1068196,47.260323,40.756687,24.886702,42.932743,27.139149,6.251891,50.25188,88.94851,78.704704,65.43649,24.300985,18.18615,93.532394,68.07865,42.418365,31.792465,26.99966,59.13972,53.89462,50.608997,27.725357,0.0,0.0,29.708788,31.342165,68.08067,37.082497,0.0,45.1684,12.059593,51.850323,0.0,45.82789,37.96651,31.087955,42.485386,60.079315,0.0,20.959969,0.0,70.36425,27.114805,37.237087,32.817223,86.15321,56.334984,6.774645,45.946632,47.31188,4.5486593,67.09875,82.739975,12.092374,63.834476,45.056
038012.jpg,0.0,0.0,21.406736,139.89886,78.50269,46.916546,127.226234,0.0,65.00909,30.944407,17.336132,96.9143,28.976498,8.245345,109.78207,60.21104,43.612587,80.001396,78.12445,51.681816,15.018188,78.36203,84.883835,52.539085,47.654503,78.907776,13.264952,43.703392,79.73452,0.0,0.0,0.0,77.13741,29.566395,73.594086,52.5451,0.0,33.413708,29.98091,45.78384,0.0,32.262886,58.078888,44.66665,25.22498,28.868456,0.0,45.204144,0.0,27.971674,44.54854,36.052017,55.883278,32.001713,18.013659,36.645855,16.513756,33.787666,50.059536,50.904762,56.374153,34.655693,26.235912,61.645138
038027.jpg,0.0,29.064205,25.770603,38.4328,67.33153,74.29318,57.26347,0.0,41.15407,25.362438,79.22834,76.06986,34.25855,50.164677,30.563314,0.0,14.31225,39.255596,48.201622,33.795033,4.5851526,41.555183,37.94461,18.600155,51.702698,50.915802,60.53965,31.935614,54.832138,57.874863,0.0,0.0,56.10352,29.45756,37.755245,65.75515,0.0,39.198032,22.761576,6.4917855,0.0,30.774197,66.964066,27.393269,48.717873,24.032839,0.0,5.715269,0.0,85.848335,20.840982,29.859669,42.41962,29.769306,42.37146,55.768867,12.882703,63.756954,19.355526,39.4856,14.794534,3.8139079,31.432066,33.621967
